"gps_geohash_08","gps_ghash_lon","gps_ghash_lat","mean_dbm","events"
"ezjq5bgv","-3.697071","40.434753","-82.05555555555556","19"
"ezjqh1dq","-3.6881447","40.43904","-89.0","19"
"ezjqh1dm","-3.6881447","40.438873","-88.84210526315789","19"
"ezjqh1u3","-3.685398","40.43956","-108.73684210526316","19"
"ezjq5cg3","-3.6977577","40.43956","-80.73684210526316","19"
"ezjq5by5","-3.6939812","40.43441","-95.44444444444444","18"
"ezjq5cqj","-3.6939812","40.4375","-105.29411764705883","17"
"ezjq5chv","-3.6956978","40.436127","-99.94117647058823","17"
"ezjq5chu","-3.6956978","40.43595","-104.05882352941177","17"
"ezjq5bgq","-3.6977577","40.43492","-85.3529411764706","17"
"ezjq5bsm","-3.6963844","40.43338","-84.11764705882354","17"
"ezjq5c5q","-3.6977577","40.436295","-96.76470588235294","17"
"ezjq5cuf","-3.6956978","40.439728","-107.88235294117646","17"
"ezjqh41e","-3.6891747","40.441277","-100.6470588235294","17"
"ezjqh45h","-3.6871147","40.441444","-100.6470588235294","17"
"ezjq5bu4","-3.6967278","40.434235","-77.6875","16"
"ezjq5bu3","-3.6963844","40.434067","-88.78571428571429","16"
"ezjq5bsj","-3.6967278","40.43338","-91.4375","16"
"ezjqh1gk","-3.6867714","40.44007","-94.125","16"
"ezjqh45t","-3.686428","40.44162","-103.875","16"
"ezjqh45k","-3.6867714","40.441444","-94.6875","16"
"ezjqh41d","-3.6891747","40.4411","-98.625","16"
"ezjq5cr5","-3.6926079","40.437157","-98.625","16"
"ezjq5c7e","-3.6974144","40.437157","-93.625","16"
"ezjq5c7v","-3.697071","40.4375","-93.875","16"
"ezjqh45p","-3.6871147","40.441963","-97.625","16"
"ezjqh45n","-3.6871147","40.441788","-102.8","15"
"ezjqh1gp","-3.6871147","40.44059","-107.33333333333333","15"
"ezjqh40c","-3.6902046","40.440933","-76.0","15"
"ezjq5c7s","-3.6974144","40.437325","-94.6","15"
"ezjqh1k7","-3.685398","40.437157","-89.66666666666667","15"
"ezjq5fjz","-3.6943245","40.441963","-89.0","15"
"ezjqh402","-3.6908913","40.440758","-81.93333333333334","15"
"ezjqh44v","-3.687458","40.44162","-101.2","15"
"ezjqh08t","-3.690548","40.43338","-85.46666666666667","15"
"ezjqh44q","-3.6881447","40.441788","-99.73333333333333","15"
"ezjqh1fd","-3.6878014","40.439728","-96.46666666666667","15"
"ezjq5czm","-3.6922646","40.440247","-87.4","15"
"ezjq5c7g","-3.697071","40.437157","-91.2","15"
"ezjq5bwn","-3.6939812","40.433548","-96.0","15"
"ezjqh1f7","-3.6881447","40.439903","-92.8","15"
"ezjqh08x","-3.690548","40.433723","-88.13333333333334","15"
"ezjq5cyd","-3.6932945","40.439728","-99.42857142857143","14"
"ezjqh456","-3.6867714","40.4411","-102.28571428571429","14"
"ezjqh1dk","-3.6881447","40.438698","-90.35714285714286","14"
"ezjqh1u4","-3.6857414","40.439728","-100.42857142857143","14"
"ezjqh1gt","-3.686428","40.440247","-95.21428571428571","14"
"ezjq5fnr","-3.6936378","40.441963","-85.21428571428571","14"
"ezjq5cp5","-3.6926079","40.435783","-103.5","14"
"ezjq5cz6","-3.6922646","40.439728","-98.07142857142857","14"
"ezjq5c72","-3.6977577","40.436638","-96.53846153846153","13"
"ezjqh44k","-3.6881447","40.441444","-95.92307692307692","13"
"ezjq5czq","-3.6922646","40.440414","-89.3076923076923","13"
"ezjqh17b","-3.6860847","40.436638","-89.6923076923077","13"
"ezjqh1un","-3.6857414","40.440414","-92.0","13"
"ezjqh0fv","-3.687458","40.434753","-83.25","13"
"ezjq5fnx","-3.6932945","40.441963","-108.15384615384616","13"
"ezjqh0fg","-3.687458","40.43441","-90.76923076923077","13"
"ezjqh4hq","-3.685398","40.441788","-94.3076923076923","13"
"ezjqh0c7","-3.689518","40.43441","-91.07692307692308","13"
"ezjqh458","-3.686428","40.440758","-96.36363636363636","12"
"ezjqh457","-3.6867714","40.441277","-96.41666666666667","12"
"ezjqh44y","-3.687458","40.441788","-102.33333333333333","12"
"ezjqh1fg","-3.687458","40.439903","-91.83333333333333","12"
"ezjqh14f","-3.687458","40.435608","-87.58333333333333","12"
"ezjqh44r","-3.6881447","40.441963","-97.75","12"
"ezjq5bu6","-3.6963844","40.434235","-83.75","12"
"ezjq5bvg","-3.6943245","40.43441","-92.16666666666667","12"
"ezjq5crm","-3.6922646","40.4375","-87.16666666666667","12"
"ezjqh1g4","-3.6871147","40.439728","-100.25","12"
"ezjqh1cc","-3.6888313","40.43956","-91.33333333333333","12"
"ezjq5bvu","-3.6943245","40.434578","-84.83333333333333","12"
"ezjqh1dj","-3.688488","40.438873","-80.16666666666667","12"
"ezjq5cwk","-3.6936378","40.438698","-101.16666666666667","12"
"ezjqh1ge","-3.686428","40.439903","-95.18181818181819","11"
"ezjqh1s4","-3.6857414","40.438354","-96.18181818181819","11"
"ezjq5crf","-3.691578","40.43698","-91.9090909090909","11"
"ezjq5bst","-3.696041","40.43338","-96.36363636363636","11"
"ezjqh1u6","-3.685398","40.439728","-108.54545454545455","11"
"ezjq5cye","-3.6932945","40.439903","-94.36363636363636","11"
"ezjq5bgc","-3.697071","40.434067","-78.6","11"
"ezjqh1s1","-3.6857414","40.438187","-95.18181818181819","11"
"ezjqh1fp","-3.688488","40.44059","-96.54545454545455","11"
"ezjqh444","-3.688488","40.4411","-85.9090909090909","11"
"ezjqh1gs","-3.686428","40.44007","-96.36363636363636","11"
"ezjqh4h3","-3.685398","40.440933","-92.18181818181819","11"
"ezjq5bwj","-3.6939812","40.43338","-96.5","10"
"ezjq5cwn","-3.6939812","40.43904","-97.7","10"
"ezjq5c73","-3.6977577","40.436813","-97.9","10"
"ezjqh1gx","-3.686428","40.44059","-96.5","10"
"ezjq5ce7","-3.6977577","40.43853","-68.0","10"
"ezjqh419","-3.6891747","40.440933","-102.5","10"
"ezjqh1gh","-3.6871147","40.44007","-102.0","10"
"ezjq5bgs","-3.6974144","40.434578","-77.5","10"
"ezjqh1s6","-3.685398","40.438354","-97.1","10"
"ezjqh0g5","-3.6871147","40.43441","-90.0","10"
"ezjqh455","-3.6871147","40.441277","-95.7","10"
"ezjqh1s3","-3.685398","40.438187","-96.0","9"
"ezjqh1bx","-3.690548","40.44059","-82.77777777777777","9"
"ezjqh1uk","-3.685398","40.44007","-108.0","9"
"ezjq5crd","-3.6919212","40.43698","-92.66666666666667","9"
"ezjqh1eh","-3.6871147","40.438698","-101.0","9"
"ezjqh0fw","-3.6878014","40.43492","-81.11111111111111","9"
"ezjqh45j","-3.6871147","40.44162","-103.33333333333333","9"
"ezjq5c7u","-3.697071","40.437325","-95.66666666666667","9"
"ezjq5bgd","-3.6974144","40.434235","-79.77777777777777","9"
"ezjq5c5m","-3.6977577","40.436127","-99.88888888888889","9"
"ezjqh0fx","-3.6878014","40.435097","-80.11111111111111","9"
"ezjqh44m","-3.6881447","40.44162","-98.25","8"
"ezjqh150","-3.6871147","40.435265","-85.625","8"
"ezjqh44s","-3.6878014","40.441444","-98.625","8"
"ezjqh1uj","-3.6857414","40.440247","-93.5","8"
"ezjqh1cb","-3.6888313","40.439384","-83.875","8"
"ezjqh45m","-3.6867714","40.44162","-103.0","8"
"ezjqh1k1","-3.6857414","40.436813","-90.0","8"
"ezjqh10g","-3.6902046","40.435783","-80.375","8"
"ezjqh1ek","-3.6867714","40.438698","-95.14285714285714","8"
"ezjqh1s7","-3.685398","40.43853","-88.25","8"
"ezjqh14c","-3.687458","40.43544","-87.125","8"
"ezjqh0fs","-3.6878014","40.434578","-82.625","8"
"ezjq5c53","-3.6977577","40.43544","-109.57142857142857","7"
"ezjq5f5r","-3.6977577","40.441963","-95.14285714285714","7"
"ezjqh41c","-3.6888313","40.440933","-96.0","7"
"ezjqh440","-3.688488","40.440758","-91.57142857142857","7"
"ezjqh1f9","-3.6878014","40.43956","-93.28571428571429","7"
"ezjqh1gq","-3.6867714","40.440414","-104.66666666666667","6"
"ezjqh1k0","-3.6857414","40.436638","-90.5","6"
"ezjqh1g2","-3.6867714","40.439384","-95.16666666666667","6"
"ezjqh0gn","-3.6871147","40.43492","-83.66666666666667","6"
"ezjq5ce3","-3.6977577","40.438187","-72.0","6"
"ezjq5crt","-3.6919212","40.4375","-79.0","6"
"ezjq5cre","-3.6919212","40.437157","-83.66666666666667","6"
"ezjqh0fe","-3.6878014","40.43441","-89.66666666666667","6"
"ezjqh445","-3.688488","40.441277","-92.33333333333333","6"
"ezjq5bty","-3.6943245","40.433548","-97.83333333333333","6"
"ezjq5crs","-3.6919212","40.437325","-82.4","6"
"ezjqh454","-3.6871147","40.4411","-92.83333333333333","6"
"ezjqh44t","-3.6878014","40.44162","-98.0","6"
"ezjqh1gm","-3.6867714","40.440247","-105.83333333333333","6"
"ezjqh1d5","-3.688488","40.43853","-77.5","6"
"ezjq5cg6","-3.6977577","40.439728","-92.0","5"
"ezjqh08w","-3.690548","40.433548","-92.6","5"
"ezjqh41f","-3.6888313","40.4411","-97.8","5"
"ezjqh1g5","-3.6871147","40.439903","-99.8","5"
"ezjqh44h","-3.688488","40.441444","-87.6","5"
"ezjqh0gp","-3.6871147","40.435097","-72.0","5"
"ezjqh1gr","-3.6867714","40.44059","-99.0","5"
"ezjq5c57","-3.6977577","40.435783","-92.2","5"
"ezjqh0fu","-3.687458","40.434578","-92.6","5"
"ezjq5cg2","-3.6977577","40.439384","-82.4","5"
"ezjqh44j","-3.688488","40.44162","-99.8","5"
"ezjqh1ej","-3.6871147","40.438873","-100.8","5"
"ezjqh44w","-3.6878014","40.441788","-100.25","4"
"ezjqh44z","-3.687458","40.441963","-106.5","4"
"ezjqh41u","-3.6888313","40.441444","-96.75","4"
"ezjqh44n","-3.688488","40.441788","-100.5","4"
"ezjq5cjh","-3.6953545","40.43595","-90.5","4"
"ezjq5c5r","-3.6977577","40.43647","-96.75","4"
"ezjqh441","-3.688488","40.440933","-103.25","4"
"ezjq5bgg","-3.697071","40.43441","-79.25","4"
"ezjqh1g7","-3.6867714","40.439903","-99.25","4"
"ezjq5ber","-3.6977577","40.433723","-95.25","4"
"ezjqh1k5","-3.6857414","40.437157","-95.25","4"
"ezjqh41t","-3.6891747","40.44162","-95.0","4"
"ezjq5cer","-3.6977577","40.439217","-81.33333333333333","3"
"ezjqh41s","-3.6891747","40.441444","-102.66666666666667","3"
"ezjqh44p","-3.688488","40.441963","-95.66666666666667","3"
"ezjq5bge","-3.6974144","40.43441","-94.0","3"
"ezjq5c56","-3.6977577","40.435608","-88.33333333333333","3"
"ezjqh1sm","-3.685398","40.438873","-95.0","3"
"ezjqh0gj","-3.6871147","40.434753","-87.66666666666667","3"
"ezjq5bgu","-3.697071","40.434578","-85.33333333333333","3"
"ezjqh1uq","-3.685398","40.440414","-94.0","3"
"ezjqh0fz","-3.687458","40.435097","-83.66666666666667","3"
"ezjq5btv","-3.6943245","40.43338","-88.66666666666667","3"
"ezjqh1um","-3.685398","40.440247","-113.0","2"
"ezjqh1er","-3.6867714","40.439217","-94.5","2"
"ezjqh41z","-3.6888313","40.441963","-79.5","2"
"ezjqh41g","-3.6888313","40.441277","-92.0","2"
"ezjq5ceq","-3.6977577","40.43904","-82.5","2"
"ezjqh41y","-3.6888313","40.441788","-103.0","2"
"ezjqh1ep","-3.6871147","40.439217","-90.0","2"
"ezjqh1eq","-3.6867714","40.43904","-90.0","2"
"ezjqh1en","-3.6871147","40.43904","-98.5","2"
"ezjq5cem","-3.6977577","40.438873","-81.0","1"
"ezjq5bg2","-3.6977577","40.43389","-80.0","1"
"ezjq5c5k","-3.6977577","40.43595","-99.0","1"
"ezjqh1dh","-3.688488","40.438698","-78.0","1"
"ezjqh0fy","-3.687458","40.43492","-97.0","1"
"ezjqh1ur","-3.685398","40.44059","-83.0","1"
"ezjqh1em","-3.6867714","40.438873","-92.0","1"
"ezjq5beq","-3.6977577","40.433548","-85.0","1"
"ezjq5c7m","-3.6977577","40.4375","-107.0","1"
"ezjq5bg3","-3.6977577","40.434067","-86.0","1"
